scaffold_176101:53-155	contig_1605	774106	774007	95.050	101	1.62e-37	158
scaffold_176101:53-155	contig_7533	36380	36282	95.050	101	5.84e-37	156
scaffold_176101:53-155	contig_668	3775913	3775993	97.531	81	5.88e-32	139
scaffold_176101:53-155	contig_5415	746046	746126	97.531	81	5.88e-32	139
scaffold_176101:53-155	contig_1318	17702	17757	96.429	56	4.64e-18	93.5
scaffold_176101:53-155	contig_463	4377128	4377169	100.000	42	1.30e-13	78.7
scaffold_17611:4544-4646	contig_1849	1735972	1736073	97.059	102	5.80e-42	172
scaffold_17611:4544-4646	contig_1729	1918580	1918681	97.059	102	5.80e-42	172
scaffold_1762:6811-6913	contig_7422	327497	327598	99.020	102	2.68e-45	183
scaffold_17629:5127-5229	contig_527	1536018	1536119	96.078	102	2.70e-40	167
scaffold_17629:5135-5237	contig_527	1536026	1536127	96.078	102	2.70e-40	167
scaffold_17630:1264-1366	contig_2301	216862	216963	97.059	102	5.80e-42	172
scaffold_17630:2091-2193	contig_2301	217698	217797	97.059	102	2.09e-41	171
scaffold_1765:5422-5524	contig_1818	975886	975785	100.000	102	5.76e-47	189
scaffold_17657:3116-3218	contig_463	5553189	5553088	99.020	102	2.68e-45	183
scaffold_17668:4710-4812	contig_550	435518	435619	98.039	102	1.25e-43	178
scaffold_17668:4710-4812	contig_492	435143	435244	98.039	102	1.25e-43	178
scaffold_177:5270-5372	contig_5088	302112	302011	97.059	102	5.80e-42	172
scaffold_177:5331-5433	contig_5088	302051	301950	98.039	102	1.25e-43	178
scaffold_177069:20-122	contig_847	1275571	1275674	97.115	104	1.61e-42	174
scaffold_177069:20-122	contig_847	1542630	1542529	97.087	103	5.80e-42	172
scaffold_177069:20-122	contig_847	4074463	4074563	95.050	101	1.62e-37	158
scaffold_177069:20-122	contig_668	3635240	3635138	97.087	103	5.80e-42	172
scaffold_177069:20-122	contig_668	3356636	3356739	96.154	104	7.50e-41	169
scaffold_177069:20-122	contig_668	2195785	2195682	95.192	104	3.49e-39	163
scaffold_177069:20-122	contig_5415	605372	605270	97.087	103	5.80e-42	172
scaffold_177069:20-122	contig_5415	326787	326890	96.154	104	7.50e-41	169
scaffold_177069:20-122	contig_268	2570216	2570115	97.087	103	5.80e-42	172
scaffold_177069:20-122	contig_206	312000	312100	97.059	102	2.09e-41	171
scaffold_177069:20-122	contig_667	1280060	1280160	97.030	101	7.50e-41	169
scaffold_177069:20-122	contig_667	2057924	2057822	96.117	103	2.70e-40	167
scaffold_177069:20-122	contig_519	4448	4551	96.190	105	7.50e-41	169
scaffold_177069:20-122	contig_1041	1303827	1303927	97.030	101	7.50e-41	169
scaffold_177069:20-122	contig_1041	2080649	2080547	96.117	103	2.70e-40	167
scaffold_177069:20-122	contig_775	2097353	2097454	96.078	102	2.70e-40	167
scaffold_177069:20-122	contig_754	2103882	2103983	96.078	102	2.70e-40	167
scaffold_177069:20-122	contig_64	1277481	1277380	96.078	102	2.70e-40	167
scaffold_177069:20-122	contig_64	892184	892083	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_2848	2876	2775	96.117	103	2.70e-40	167
scaffold_177069:20-122	contig_2134	1886673	1886572	96.078	102	2.70e-40	167
scaffold_177069:20-122	contig_1319	2316611	2316513	97.000	100	2.70e-40	167
scaffold_177069:20-122	contig_1185	606253	606354	96.078	102	2.70e-40	167
scaffold_177069:20-122	contig_1185	1497526	1497481	95.745	47	1.68e-12	75.0
scaffold_177069:20-122	contig_2398	762172	762071	96.078	102	9.70e-40	165
scaffold_177069:20-122	contig_2186	756734	756633	96.078	102	9.70e-40	165
scaffold_177069:20-122	contig_506	3358254	3358151	95.238	105	3.49e-39	163
scaffold_177069:20-122	contig_394	2207566	2207463	95.192	104	3.49e-39	163
scaffold_177069:20-122	contig_232	5212298	5212397	96.000	100	3.49e-39	163
scaffold_177069:20-122	contig_232	7165504	7165605	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_834	782311	782413	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_727	2275767	2275666	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_3938	1133678	1133576	95.192	104	1.26e-38	161
scaffold_177069:20-122	contig_2575	893297	893196	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_2301	998111	998212	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_230	1582152	1582253	95.098	102	1.26e-38	161
scaffold_177069:20-122	contig_230	1974000	1973904	96.907	97	1.26e-38	161
scaffold_177069:20-122	contig_230	52245	52284	100.000	40	1.68e-12	75.0
scaffold_177069:20-122	contig_2235	1665277	1665176	95.098	102	1.26e-38	161
scaffold_177069:20-122	contig_219	5074691	5074792	95.098	102	1.26e-38	161
scaffold_177069:20-122	contig_219	5466503	5466407	96.907	97	1.26e-38	161
scaffold_177069:20-122	contig_219	3896860	3896904	95.556	45	2.18e-11	71.3
scaffold_177069:20-122	contig_1592	548236	548337	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_1592	3508663	3508561	95.146	103	1.26e-38	161
scaffold_177069:20-122	contig_157	1540300	1540402	95.192	104	1.26e-38	161
scaffold_177069:20-122	contig_7623	59857	59958	95.146	103	4.51e-38	159
scaffold_177069:20-122	contig_419	742224	742123	95.146	103	4.51e-38	159
scaffold_177069:20-122	contig_2951	570379	570481	95.146	103	4.51e-38	159
scaffold_177069:20-122	contig_2823	553239	553341	95.146	103	4.51e-38	159
scaffold_177069:20-122	contig_1941	377196	377296	95.098	102	4.51e-38	159
scaffold_177069:20-122	contig_1842	518780	518680	95.098	102	4.51e-38	159
scaffold_177069:20-122	contig_1228	1122255	1122153	95.146	103	4.51e-38	159
scaffold_177069:20-122	contig_992	5788999	5789099	95.050	101	1.62e-37	158
scaffold_177069:20-122	contig_438	2104717	2104618	95.000	100	1.62e-37	158
scaffold_177069:20-122	contig_3599	644747	644647	95.050	101	1.62e-37	158
scaffold_177069:20-122	contig_3425	637971	637871	95.050	101	1.62e-37	158
scaffold_177069:20-122	contig_714	31475	31406	95.714	70	3.56e-24	113
scaffold_177069:20-122	contig_7685	15247	15307	95.161	62	3.59e-19	97.1
scaffold_177069:20-122	contig_7685	15149	15189	100.000	41	4.68e-13	76.8
scaffold_177069:20-122	contig_2980	5777	5733	100.000	45	2.79e-15	84.2
scaffold_177069:20-122	contig_3941	2262722	2262678	95.652	46	6.05e-12	73.1
scaffold_177069:20-122	contig_1009	3427598	3427554	95.652	46	6.05e-12	73.1
scaffold_177069:20-122	contig_2272	191284	191240	95.556	45	2.18e-11	71.3
scaffold_177069:20-122	contig_1945	312149	312105	95.556	45	2.18e-11	71.3
scaffold_177069:20-122	contig_1527	197038	197078	97.561	41	2.18e-11	71.3
scaffold_177069:20-122	contig_1383	176084	176044	97.561	41	2.18e-11	71.3
scaffold_177069:20-122	contig_223	1526420	1526459	97.500	40	7.83e-11	69.4
scaffold_177069:20-122	contig_147	1665878	1665839	97.500	40	7.83e-11	69.4
scaffold_177375:158-260	contig_831	3241933	3241832	98.039	102	1.25e-43	178
scaffold_177375:158-260	contig_1767	82154	82053	98.039	102	1.25e-43	178
scaffold_177375:158-260	contig_7550	73124	73225	97.059	102	5.80e-42	172
scaffold_177375:158-260	contig_1531	1781440	1781541	97.059	102	5.80e-42	172
scaffold_177375:158-260	contig_7378	38340	38440	97.030	101	2.09e-41	171
scaffold_177375:158-260	contig_288	2796223	2796124	97.059	102	2.09e-41	171
scaffold_177375:158-260	contig_2635	1020573	1020673	97.059	102	2.09e-41	171
scaffold_177375:158-260	contig_248	4467895	4467796	97.059	102	2.09e-41	171
scaffold_177375:158-260	contig_934	1190268	1190167	96.078	102	2.70e-40	167
scaffold_177375:158-260	contig_934	1303574	1303675	96.078	102	2.70e-40	167
scaffold_177375:158-260	contig_567	1063723	1063824	96.078	102	2.70e-40	167
scaffold_177375:158-260	contig_346	2746207	2746308	96.078	102	2.70e-40	167
scaffold_177375:158-260	contig_633	691895	691996	95.098	102	1.26e-38	161
scaffold_177375:158-260	contig_484	91461	91360	95.098	102	1.26e-38	161
scaffold_177375:158-260	contig_438	87084	86983	95.098	102	1.26e-38	161
scaffold_177375:158-260	contig_4329	48685	48786	95.098	102	1.26e-38	161
scaffold_177375:158-260	contig_2393	59380	59482	95.146	103	1.26e-38	161
scaffold_177375:158-260	contig_2181	57751	57853	95.146	103	1.26e-38	161
scaffold_177375:158-260	contig_381	792530	792487	95.455	44	2.18e-11	71.3
scaffold_177375:158-260	contig_219	289277	289320	95.455	44	2.18e-11	71.3
scaffold_177375:158-260	contig_261	540306	540342	100.000	37	7.83e-11	69.4
scaffold_177375:158-260	contig_1159	770108	770144	100.000	37	7.83e-11	69.4
scaffold_177375:189-279	contig_934	1190237	1190148	95.556	90	1.06e-33	145
scaffold_177375:189-279	contig_831	3241902	3241813	95.556	90	1.06e-33	145
scaffold_177375:189-279	contig_1767	82123	82034	95.556	90	1.06e-33	145
scaffold_177375:189-279	contig_553	347437	347481	95.556	45	1.83e-11	71.3
scaffold_17741:2807-2909	contig_3941	333685	333785	97.059	102	2.09e-41	171
scaffold_17741:2807-2909	contig_1009	1501327	1501427	97.059	102	2.09e-41	171
scaffold_17741:2891-2993	contig_3941	333768	333868	98.039	102	4.48e-43	176
scaffold_17741:2891-2993	contig_1009	1501410	1501510	98.039	102	4.48e-43	176
scaffold_17752:4468-4570	contig_527	2300563	2300664	100.000	102	5.76e-47	189
scaffold_1779:12541-12643	contig_145	3283622	3283521	95.146	103	1.26e-38	161
scaffold_1779:12541-12643	contig_920	132024	132076	98.113	53	4.64e-18	93.5
scaffold_17814:3827-3929	contig_1400	74450	74497	100.000	48	6.01e-17	89.8
scaffold_17819:166-268	contig_527	405892	405940	100.000	49	1.67e-17	91.6
scaffold_17819:166-268	contig_527	405929	405977	100.000	49	1.67e-17	91.6
scaffold_17823:4000-4102	contig_3537	172517	172618	100.000	102	5.76e-47	189
scaffold_17824:4272-4374	contig_267	1838868	1838767	100.000	102	5.76e-47	189
scaffold_17824:4272-4374	contig_221	10765361	10765462	100.000	102	5.76e-47	189
scaffold_17824:4272-4374	contig_1592	3814464	3814363	99.020	102	2.68e-45	183
scaffold_178288:97-199	contig_2941	4307	4206	99.020	102	2.68e-45	183
scaffold_17830:3313-3415	contig_1013	66538	66638	98.039	102	4.48e-43	176
scaffold_178384:15-117	contig_3027	271538	271639	97.059	102	5.80e-42	172
scaffold_178384:15-117	contig_285	979690	979791	97.059	102	5.80e-42	172
scaffold_178384:15-117	contig_266	859560	859459	97.059	102	5.80e-42	172
scaffold_178384:15-117	contig_220	1251581	1251480	97.059	102	5.80e-42	172
scaffold_178384:15-117	contig_992	4681397	4681296	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_847	2967187	2967086	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_831	1454088	1454189	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_5232	38221	38120	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_495	526925	526824	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_273	1207220	1207321	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_267	61143	61244	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_261	3832680	3832781	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_261	4022623	4022724	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_2369	679041	679143	96.117	103	2.70e-40	167
scaffold_178384:15-117	contig_2301	687228	687127	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_224	1667728	1667829	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_223	2747199	2747098	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_221	12537244	12537143	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_147	432771	432872	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_1251	1672665	1672766	96.078	102	2.70e-40	167
scaffold_178384:15-117	contig_1224	292271	292373	96.117	103	2.70e-40	167
scaffold_178384:15-117	contig_377	1656100	1656000	96.078	102	9.70e-40	165
scaffold_178384:15-117	contig_2916	564056	563956	96.040	101	9.70e-40	165
scaffold_178384:15-117	contig_1703	1273673	1273573	96.040	101	9.70e-40	165
scaffold_178384:15-117	contig_1412	2285119	2285019	96.040	101	9.70e-40	165
scaffold_178384:15-117	contig_484	1600997	1601098	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_438	1596390	1596491	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_3888	397147	397046	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_3342	390365	390264	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_1822	73728	73829	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_1238	6298290	6298189	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_1021	6263212	6263111	95.098	102	1.26e-38	161
scaffold_178384:15-117	contig_404	4484969	4485068	95.098	102	4.51e-38	159
scaffold_178384:15-117	contig_316	2020693	2020793	95.098	102	4.51e-38	159
scaffold_178384:15-117	contig_169	6133532	6133632	95.098	102	4.51e-38	159
scaffold_178384:15-117	contig_1475	696346	696447	95.098	102	4.51e-38	159
scaffold_178384:15-117	contig_2561	347863	347799	95.385	65	7.72e-21	102
scaffold_178384:15-117	contig_797	6313705	6313646	95.000	60	1.29e-18	95.3
scaffold_17866:1336-1438	contig_1580	1009017	1008915	97.087	103	5.80e-42	172
scaffold_17866:1336-1438	contig_1509	1032046	1031944	97.087	103	5.80e-42	172
scaffold_178690:0-77	contig_288	4198316	4198241	100.000	76	1.12e-32	141
scaffold_178690:0-77	contig_254	1756839	1756914	100.000	76	1.12e-32	141
scaffold_17876:1762-1864	contig_952	550661	550560	99.020	102	2.68e-45	183
scaffold_17876:1762-1864	contig_1211	549902	549801	99.020	102	2.68e-45	183
scaffold_17876:1856-1958	contig_952	550567	550466	98.039	102	1.25e-43	178
scaffold_17876:1856-1958	contig_1211	549808	549707	98.039	102	1.25e-43	178
scaffold_178819:99-201	contig_4276	31362	31410	97.959	49	7.77e-16	86.1
scaffold_1789:1249-1351	contig_910	651960	652060	97.030	101	2.09e-41	171
scaffold_17891:4901-5003	contig_570	683844	683945	99.020	102	2.68e-45	183
scaffold_17897:3829-3931	contig_3537	461696	461797	97.059	102	5.80e-42	172
scaffold_17899:5427-5529	contig_184	501899	501818	96.341	82	7.61e-31	135
scaffold_179:5459-5561	contig_3804	197611	197511	96.078	102	9.70e-40	165
scaffold_179:5459-5561	contig_1946	124385	124285	96.078	102	9.70e-40	165
scaffold_17926:3064-3166	contig_898	333864	333965	99.020	102	2.68e-45	183
scaffold_17926:3064-3166	contig_1894	330079	329978	99.020	102	2.68e-45	183
scaffold_17926:3799-3901	contig_898	334580	334681	100.000	102	5.76e-47	189
scaffold_17926:3799-3901	contig_1894	329363	329262	100.000	102	5.76e-47	189
scaffold_17932:2752-2854	contig_797	11197383	11197282	99.020	102	2.68e-45	183
scaffold_17932:2752-2854	contig_190	5206650	5206549	99.020	102	2.68e-45	183
scaffold_17932:2752-2854	contig_897	6181	6252	98.611	72	1.27e-28	128
scaffold_17932:2769-2871	contig_797	11197366	11197265	99.020	102	2.68e-45	183
scaffold_17932:2769-2871	contig_190	5206633	5206532	99.020	102	2.68e-45	183
scaffold_17932:2769-2871	contig_897	6181	6255	98.667	75	2.74e-30	134
scaffold_179375:50-152	contig_847	1543337	1543235	97.087	103	5.80e-42	172
scaffold_17939:2732-2834	contig_831	3070903	3071004	98.039	102	1.25e-43	178
scaffold_17950:2997-3099	contig_7679	68246	68347	100.000	102	5.76e-47	189
scaffold_17950:2997-3099	contig_322	80786	80886	99.020	102	9.63e-45	182
scaffold_17950:2997-3099	contig_2505	9776	9871	97.917	96	2.70e-40	167
scaffold_17950:2997-3099	contig_392	1265280	1265370	96.703	91	7.55e-36	152
scaffold_17950:2997-3099	contig_102	386385	386296	96.703	91	2.72e-35	150
scaffold_179775:108-210	contig_3615	118782	118883	99.020	102	2.68e-45	183
scaffold_179775:108-210	contig_2153	112980	113081	99.020	102	2.68e-45	183
scaffold_179775:108-210	contig_506	2757306	2757208	98.990	99	1.25e-43	178
scaffold_179775:108-210	contig_900	761458	761560	97.087	103	5.80e-42	172
scaffold_179775:108-210	contig_749	7076211	7076312	97.059	102	5.80e-42	172
scaffold_179775:108-210	contig_4932	705405	705506	97.059	102	5.80e-42	172
scaffold_179775:108-210	contig_358	496844	496945	97.087	103	5.80e-42	172
scaffold_179775:108-210	contig_346	4288401	4288502	97.087	103	5.80e-42	172
scaffold_179775:108-210	contig_267	4763162	4763263	97.059	102	5.80e-42	172
scaffold_179775:108-210	contig_267	6749534	6749634	96.078	102	9.70e-40	165
scaffold_179775:108-210	contig_2269	560517	560419	97.980	99	5.80e-42	172
scaffold_179775:108-210	contig_221	7841634	7841536	97.980	99	5.80e-42	172
scaffold_179775:108-210	contig_221	5860959	5860862	96.970	99	9.70e-40	165
scaffold_179775:108-210	contig_1144	615574	615476	97.980	99	5.80e-42	172
scaffold_179775:108-210	contig_984	191642	191743	96.078	102	2.70e-40	167
scaffold_179775:108-210	contig_797	254970	255072	96.117	103	2.70e-40	167
scaffold_179775:108-210	contig_7697	84287	84189	96.970	99	2.70e-40	167
scaffold_179775:108-210	contig_5401	195743	195644	97.000	100	2.70e-40	167
scaffold_179775:108-210	contig_4324	91627	91728	96.078	102	2.70e-40	167
scaffold_179775:108-210	contig_4260	203744	203646	96.970	99	2.70e-40	167
scaffold_179775:108-210	contig_2764	437834	437935	96.078	102	2.70e-40	167
scaffold_179775:108-210	contig_2635	543387	543488	96.078	102	2.70e-40	167
scaffold_179775:108-210	contig_261	7045075	7044976	97.000	100	2.70e-40	167
scaffold_179775:108-210	contig_18	195666	195568	96.970	99	2.70e-40	167
scaffold_179775:108-210	contig_1352	525550	525453	96.970	99	9.70e-40	165
scaffold_179775:108-210	contig_588	2255927	2255831	96.939	98	3.49e-39	163
scaffold_179775:108-210	contig_1639	2277664	2277568	96.939	98	3.49e-39	163
scaffold_179775:108-210	contig_857	874843	874745	95.960	99	1.26e-38	161
scaffold_179775:108-210	contig_582	2450512	2450414	95.960	99	1.26e-38	161
scaffold_179775:108-210	contig_550	805663	805565	96.000	100	1.26e-38	161
scaffold_179775:108-210	contig_492	803713	803615	96.000	100	1.26e-38	161
scaffold_179775:108-210	contig_489	2146801	2146703	95.960	99	1.26e-38	161
scaffold_179775:108-210	contig_463	5273429	5273331	95.960	99	1.26e-38	161
scaffold_179775:108-210	contig_4371	221755	221656	96.000	100	1.26e-38	161
scaffold_179775:108-210	contig_4288	113516	113618	95.146	103	1.26e-38	161
scaffold_179775:108-210	contig_257	527896	527997	95.098	102	1.26e-38	161
scaffold_179775:108-210	contig_257	281290	281191	95.000	100	5.84e-37	156
scaffold_179775:108-210	contig_228	3075784	3075885	95.098	102	1.26e-38	161
scaffold_179775:108-210	contig_200	415710	415612	95.960	99	1.26e-38	161
scaffold_179775:108-210	contig_484	524657	524757	95.098	102	4.51e-38	159
scaffold_179775:108-210	contig_438	520010	520110	95.098	102	4.51e-38	159
scaffold_179775:108-210	contig_349	612024	611927	95.960	99	4.51e-38	159
scaffold_179775:108-210	contig_295	624162	624065	95.960	99	4.51e-38	159
scaffold_179775:108-210	contig_377	4996336	4996435	95.050	101	1.62e-37	158
scaffold_179775:108-210	contig_585	435804	435706	95.000	100	5.84e-37	156
scaffold_179775:108-210	contig_503	96376	96278	95.000	100	5.84e-37	156
scaffold_179775:108-210	contig_27	17172	17074	95.000	100	5.84e-37	156
scaffold_179775:108-210	contig_1185	3452894	3452795	95.000	100	5.84e-37	156
scaffold_179775:108-210	contig_783	28883	28796	96.591	88	1.26e-33	145
scaffold_179775:108-210	contig_992	3683092	3683135	95.455	44	2.18e-11	71.3
scaffold_17991:613-715	contig_184	193269	193169	97.059	102	2.09e-41	171
scaffold_18002:4028-4130	contig_586	4659527	4659426	98.039	102	4.48e-43	176
scaffold_18002:4028-4130	contig_888	108968	109068	97.059	102	2.09e-41	171
scaffold_18008:3181-3283	contig_1955	112923	112822	98.039	102	1.25e-43	178
scaffold_18008:3287-3389	contig_1955	112817	112716	100.000	102	5.76e-47	189
scaffold_18008:621-723	contig_1955	115434	115375	100.000	60	1.28e-23	111
scaffold_18011:481-583	contig_1163	265382	265484	97.087	103	5.80e-42	172
scaffold_18011:481-583	contig_267	8799517	8799475	95.349	43	7.83e-11	69.4
scaffold_180159:182-270	contig_190	2036963	2037050	97.727	88	6.26e-36	152
scaffold_18019:1674-1776	contig_1519	350556	350657	96.078	102	2.70e-40	167
scaffold_1802:4794-4896	contig_346	1214384	1214283	96.078	102	2.70e-40	167
scaffold_1803:4209-4311	contig_768	472191	472090	100.000	102	5.76e-47	189
scaffold_1803:4209-4311	contig_604	3272754	3272855	100.000	102	5.76e-47	189
scaffold_1803:4245-4347	contig_768	472155	472054	99.020	102	2.68e-45	183
scaffold_1803:4245-4347	contig_604	3272790	3272891	99.020	102	2.68e-45	183
scaffold_18032:4264-4366	contig_3168	257564	257465	99.010	101	3.47e-44	180
scaffold_18032:4264-4366	contig_3039	273123	273024	99.010	101	3.47e-44	180
scaffold_180329:107-209	contig_358	1275232	1275131	98.039	102	1.25e-43	178
scaffold_180329:107-209	contig_346	5066858	5066757	98.039	102	1.25e-43	178
scaffold_180329:107-209	contig_268	2225911	2225807	96.190	105	7.50e-41	169
scaffold_180329:135-237	contig_358	1275204	1275102	97.087	103	5.80e-42	172
scaffold_180329:135-237	contig_346	5066830	5066728	97.087	103	5.80e-42	172
scaffold_180329:135-237	contig_268	2225881	2225779	96.117	103	2.70e-40	167
scaffold_180329:142-244	contig_358	1275197	1275095	95.146	103	1.26e-38	161
scaffold_180329:142-244	contig_346	5066823	5066721	95.146	103	1.26e-38	161
scaffold_180329:142-244	contig_268	2225874	2225772	95.146	103	1.26e-38	161
scaffold_180329:148-250	contig_358	1275191	1275089	95.146	103	1.26e-38	161
scaffold_180329:148-250	contig_346	5066817	5066715	95.146	103	1.26e-38	161
scaffold_180329:148-250	contig_268	2225868	2225766	95.146	103	1.26e-38	161
scaffold_18038:5316-5418	contig_733	701762	701837	97.368	76	3.54e-29	130
scaffold_18038:5316-5418	contig_693	2071207	2071132	97.368	76	3.54e-29	130
scaffold_18039:3127-3229	contig_3217	272170	272070	99.020	102	9.63e-45	182
scaffold_18043:2299-2401	contig_604	384906	384805	97.059	102	5.80e-42	172
scaffold_18076:2555-2657	contig_220	368022	368122	100.000	101	2.07e-46	187
scaffold_18076:2555-2657	contig_1201	69547	69447	100.000	101	2.07e-46	187
scaffold_18087:2312-2414	contig_262	2797341	2797240	99.020	102	2.68e-45	183
scaffold_18087:2312-2414	contig_253	4420023	4420124	99.020	102	2.68e-45	183
scaffold_1810:11230-11332	contig_317	2452375	2452475	96.078	102	9.70e-40	165
scaffold_1810:9912-10014	contig_317	2451059	2451160	99.020	102	2.68e-45	183
scaffold_18103:275-377	contig_2080	520741	520840	96.078	102	9.70e-40	165
scaffold_18103:275-377	contig_1744	502004	502103	96.078	102	9.70e-40	165
scaffold_18103:305-407	contig_2080	520771	520870	96.078	102	9.70e-40	165
scaffold_18103:305-407	contig_1744	502034	502133	96.078	102	9.70e-40	165
scaffold_181067:172-267	contig_381	767949	767855	96.842	95	4.10e-38	159
scaffold_181067:172-267	contig_219	313832	313926	96.842	95	4.10e-38	159
scaffold_181067:172-267	contig_463	171687	171776	95.652	92	3.19e-34	147
scaffold_181067:172-267	contig_775	3970392	3970478	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_754	3976946	3977032	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_668	2532352	2532438	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_668	2555923	2556009	95.402	87	1.92e-31	137
scaffold_181067:172-267	contig_604	974851	974768	97.619	84	4.13e-33	143
scaffold_181067:172-267	contig_403	841620	841537	97.619	84	4.13e-33	143
scaffold_181067:172-267	contig_394	2544139	2544225	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_394	2567709	2567795	95.402	87	1.92e-31	137
scaffold_181067:172-267	contig_2677	859235	859152	97.619	84	4.13e-33	143
scaffold_181067:172-267	contig_1887	1709148	1709065	97.619	84	4.13e-33	143
scaffold_181067:172-267	contig_1828	243466	243552	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_1592	2794369	2794286	97.619	84	4.13e-33	143
scaffold_181067:172-267	contig_1441	207123	207209	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_1372	2007763	2007849	96.552	87	4.13e-33	143
scaffold_181067:172-267	contig_273	140985	140901	96.471	85	5.34e-32	139
scaffold_181067:172-267	contig_890	671884	671801	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_815	105828	105745	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_667	1929789	1929872	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_667	3704153	3704070	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_3938	2208062	2207979	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_317	100600	100517	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_2351	856172	856258	95.402	87	1.92e-31	137
scaffold_181067:172-267	contig_2269	893774	893860	95.402	87	1.92e-31	137
scaffold_181067:172-267	contig_1880	4318	4404	95.402	87	1.92e-31	137
scaffold_181067:172-267	contig_1878	331691	331608	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_1041	1953031	1953114	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_1013	479909	479826	96.429	84	1.92e-31	137
scaffold_181067:172-267	contig_570	595485	595562	97.436	78	2.48e-30	134
scaffold_181067:172-267	contig_898	258074	257991	95.238	84	8.93e-30	132
scaffold_181067:172-267	contig_6575	74651	74568	95.238	84	8.93e-30	132
scaffold_181067:172-267	contig_352	3699056	3698973	95.238	84	8.93e-30	132
scaffold_181067:172-267	contig_2301	71073	70990	95.238	84	8.93e-30	132
scaffold_181067:172-267	contig_190	494368	494285	95.238	84	8.93e-30	132
scaffold_181067:172-267	contig_152	2813505	2813422	95.238	84	8.93e-30	132
scaffold_181067:172-267	contig_261	3676416	3676493	96.154	78	1.16e-28	128
scaffold_181067:172-267	contig_797	2097295	2097222	95.946	74	1.93e-26	121
scaffold_181067:172-267	contig_1225	239674	239737	96.875	64	1.51e-22	108
scaffold_181067:172-267	contig_807	66121	66060	96.774	62	1.95e-21	104
scaffold_181067:172-267	contig_1159	2558977	2559026	98.000	50	1.96e-16	87.9
scaffold_181067:172-267	contig_992	1828426	1828476	96.078	51	9.13e-15	82.4
scaffold_181067:172-267	contig_847	1069117	1069167	96.078	51	9.13e-15	82.4
scaffold_181067:172-267	contig_3841	43662	43699	100.000	38	1.98e-11	71.3
scaffold_18127:613-715	contig_2004	575102	575001	96.078	102	2.70e-40	167
scaffold_18127:613-715	contig_1201	977584	977483	96.078	102	2.70e-40	167
scaffold_18136:2247-2349	contig_727	558999	558898	99.020	102	2.68e-45	183
scaffold_18136:2247-2349	contig_1274	546044	545943	99.020	102	2.68e-45	183
scaffold_181416:24-126	contig_2179	63491	63590	97.000	100	7.50e-41	169
scaffold_181416:24-126	contig_2179	315290	315385	97.917	96	2.70e-40	167
scaffold_181416:24-126	contig_2179	325157	325252	97.917	96	2.70e-40	167
scaffold_181416:24-126	contig_527	1221819	1221724	97.917	96	2.70e-40	167
scaffold_181416:24-126	contig_2391	125046	125141	97.917	96	2.70e-40	167
scaffold_181416:24-126	contig_2391	134917	135012	97.917	96	2.70e-40	167
scaffold_181416:24-126	contig_1525	120864	120769	97.917	96	2.70e-40	167
scaffold_181416:24-126	contig_900	2790516	2790615	96.000	100	3.49e-39	163
scaffold_181416:24-126	contig_668	1930986	1930887	96.000	100	3.49e-39	163
